feature,importance
Total Charges_406.05,0.0
Total Charges_4059.85,0.0
Total Charges_4054.2,0.0
Total Charges_405.6,0.0
Total Charges_4048.95,0.0
Total Charges_4040.2,0.0
Total Charges_4107.25,0.0
Total Charges_41.2,0.0
Total Charges_4097.05,0.0
Total Charges_1419.4,0.0
Total Charges_1415,0.0
Total Charges_1414.65,0.0
Total Charges_1412.65,0.0
Total Charges_1412.4,0.0
Total Charges_1411.65,0.0
Total Charges_141.6,0.0
Total Charges_141.45,0.0
Total Charges_4145.25,0.0
Total Charges_414.1,0.0
Total Charges_4138.7,0.0
Total Charges_4136.4,0.0
Total Charges_4134.7,0.0
Total Charges_413,0.0
Total Charges_4124.65,0.0
Total Charges_4119.4,0.0
Total Charges_4116.9,0.0
Total Charges_4116.15,0.0
Total Charges_4113.15,0.0
Total Charges_411.25,0.0
Total Charges_411.15,0.0
Total Charges_4174.35,0.0
Total Charges_417.75,0.0
Total Charges_417.5,0.0
Total Charges_417,0.0
Total Charges_4166.35,0.0
Total Charges_4162.05,0.0
Total Charges_4158.25,0.0
Total Charges_4156.8,0.0
Total Charges_4155.95,0.0
Total Charges_4154.8,0.0
Total Charges_4154.55,0.0
Total Charges_415.9,0.0
Total Charges_415.4,0.0
Total Charges_4145.9,0.0
Total Charges_418.25,0.0
Total Charges_1406.9,0.0
Total Charges_1406,0.0
Total Charges_1400.3,0.0
Total Charges_140.1,0.0
Total Charges_1398.6,0.0
Total Charges_1396.25,0.0
Total Charges_1393.6,0.0
Total Charges_1391.65,0.0
Total Charges_1390.85,0.0
Total Charges_4179.2,0.0
Total Charges_4179.1,0.0
Total Charges_4226.7,0.0
Total Charges_4220.35,0.0
Total Charges_422.4,0.0
Total Charges_4217.8,0.0
Total Charges_4214.25,0.0
Total Charges_4213.9,0.0
Total Charges_4200.25,0.0
Total Charges_42.7,0.0
Total Charges_4194.85,0.0
Total Charges_4193.4,0.0
Total Charges_4192.15,0.0
Total Charges_419.7,0.0
Total Charges_419.35,0.0
Total Charges_418.3,0.0
Total Charges_428.45,0.0
Total Charges_4273.45,0.0
Total Charges_4267.15,0.0
Total Charges_4265,0.0
Total Charges_4264.6,0.0
Total Charges_4263.45,0.0
Total Charges_424.45,0.0
Total Charges_424.15,0.0
Total Charges_4237.5,0.0
Total Charges_4234.15,0.0
Total Charges_4230.25,0.0
Total Charges_4309.55,0.0
Total Charges_4308.25,0.0
Total Charges_4307.1,0.0
Total Charges_4303.65,0.0
Total Charges_43.85,0.0
Total Charges_4299.95,0.0
Total Charges_4299.75,0.0
Total Charges_4299.2,0.0
Total Charges_4297.95,0.0
Total Charges_4297.6,0.0
Total Charges_4295.35,0.0
Total Charges_4287.2,0.0
Total Charges_4284.8,0.0
Total Charges_4284.65,0.0
Total Charges_428.7,0.0
Total Charges_1389.85,0.0
Total Charges_1388.45,0.0
Total Charges_1388,0.0
Total Charges_1387.45,0.0
Total Charges_1386.9,0.0
Total Charges_1386.8,0.0
Total Charges_1382.9,0.0
Total Charges_1380.1,0.0
Total Charges_432.25,0.0
Total Charges_4312.5,0.0
Total Charges_4310.35,0.0
Total Charges_431,0.0
Total Charges_4367.35,0.0
Total Charges_4361.55,0.0
Total Charges_436.9,0.0
Total Charges_436.2,0.0
Total Charges_435,0.0
Total Charges_4348.1,0.0
Total Charges_4335.2,0.0
Total Charges_4327.5,0.0
Total Charges_4326.25,0.0
Total Charges_4323.35,0.0
Total Charges_4322.85,0.0
Total Charges_432.5,0.0
Total Charges_4390.25,0.0
Total Charges_4388.4,0.0
Total Charges_4386.2,0.0
Total Charges_4385.05,0.0
Total Charges_438.9,0.0
Total Charges_438.05,0.0
Total Charges_438,0.0
Total Charges_4378.9,0.0
Total Charges_4374.55,0.0
Total Charges_4370.75,0.0
Total Charges_4368.95,0.0
Total Charges_4433.3,0.0
Total Charges_4424.2,0.0
Total Charges_4422.95,0.0
Total Charges_4421.95,0.0
Total Charges_442.6,0.0
Total Charges_4415.75,0.0
Total Charges_440.2,0.0
Total Charges_44.8,0.0
Total Charges_44.75,0.0
Total Charges_44.55,0.0
Total Charges_44.3,0.0
Total Charges_44.15,0.0
Total Charges_44.1,0.0
Total Charges_44.05,0.0
Total Charges_44,0.0
Total Charges_137.25,0.0
Total Charges_447.9,0.0
Total Charges_4464.8,0.0
Total Charges_446.1,0.0
Total Charges_4458.15,0.0
Total Charges_4456.65,0.0
Total Charges_4456.35,0.0
Total Charges_4454.25,0.0
Total Charges_4453.3,0.0
Total Charges_445.3,0.0
Total Charges_4447.75,0.0
Total Charges_4443.45,0.0
Total Charges_4479.2,0.0
Total Charges_4478.85,0.0
Total Charges_1378.45,0.0
Total Charges_1375.6,0.0
Total Charges_1374.9,0.0
Total Charges_1374.35,0.0
Total Charges_1373.05,0.0
Total Charges_1373,0.0
Total Charges_1372.9,0.0
Total Charges_1372.45,0.0
Total Charges_1370.35,0.0
Total Charges_4519.5,0.0
Total Charges_4517.25,0.0
Total Charges_4515.85,0.0
Total Charges_4513.65,0.0
Total Charges_4510.8,0.0
Total Charges_450.8,0.0
Total Charges_45.8,0.0
Total Charges_45.75,0.0
Total Charges_45.55,0.0
Total Charges_45.4,0.0
Total Charges_4495.65,0.0
Total Charges_449.3,0.0
Total Charges_4484.05,0.0
Total Charges_4525.8,0.0
Total Charges_4524.05,0.0
Total Charges_1369.8,0.0
Total Charges_1367.75,0.0
Total Charges_1364.75,0.0
Total Charges_1363.25,0.0
Total Charges_136.75,0.0
Total Charges_1359.5,0.0
Total Charges_1358.6,0.0
Total Charges_1357.1,0.0
Total Charges_1355.1,0.0
Total Charges_1354.4,0.0
Total Charges_135.75,0.0
Total Charges_452.7,0.0
Total Charges_4557.5,0.0
Total Charges_4555.2,0.0
Total Charges_4551.5,0.0
Total Charges_4549.45,0.0
Total Charges_4549.05,0.0
Total Charges_4547.25,0.0
Total Charges_4546,0.0
Total Charges_4543.15,0.0
Total Charges_4541.9,0.0
Total Charges_454.15,0.0
Total Charges_454.05,0.0
Total Charges_454,0.0
Total Charges_4539.6,0.0
Total Charges_4539.35,0.0
Total Charges_4535.85,0.0
Total Charges_4528,0.0
Total Charges_461.3,0.0
Total Charges_4600.95,0.0
Total Charges_46.35,0.0
Total Charges_46.3,0.0
Total Charges_4599.15,0.0
Total Charges_4594.95,0.0
Total Charges_4590.35,0.0
Total Charges_459.95,0.0
Total Charges_459.6,0.0
Total Charges_4577.9,0.0
Total Charges_4576.3,0.0
Total Charges_457.3,0.0
Total Charges_457.1,0.0
Total Charges_456.85,0.0
Total Charges_465.85,0.0
Total Charges_465.45,0.0
Total Charges_465.05,0.0
Total Charges_4641.1,0.0
Total Charges_4634.35,0.0
Total Charges_1441.8,0.0
Total Charges_4630.2,0.0
Total Charges_463.6,0.0
Total Charges_966.25,0.0
Total Charges_4627.65,0.0
Total Charges_4620.4,0.0
Total Charges_4616.05,0.0
Total Charges_4615.9,0.0
Total Charges_4615.25,0.0
Total Charges_4614.55,0.0
Total Charges_469.65,0.0
Total Charges_469.25,0.0
Total Charges_4689.15,0.0
Total Charges_4685.55,0.0
Total Charges_4681.75,0.0
Total Charges_4680.05,0.0
Total Charges_4676.7,0.0
Total Charges_4674.55,0.0
Total Charges_4674.4,0.0
Total Charges_4671.7,0.0
Total Charges_4671.65,0.0
Total Charges_467.85,0.0
Total Charges_4669.2,0.0
Total Charges_4664.5,0.0
Total Charges_4664.2,0.0
Total Charges_4652.4,0.0
Total Charges_98.35,0.0
Total Charges_47.7,0.0
Total Charges_4698.05,0.0
Total Charges_1348.5,0.0
Total Charges_1347.15,0.0
Total Charges_1346.3,0.0
Total Charges_1346.2,0.0
Total Charges_1345.75,0.0
Total Charges_1345.65,0.0
Total Charges_1342.15,0.0
Total Charges_134.6,0.0
Total Charges_134.05,0.0
Total Charges_999.9,0.0
Total Charges_1337.45,0.0
Total Charges_4692.95,0.0
Total Charges_4690.65,0.0
Total Charges_4747.65,0.0
Total Charges_4747.5,0.0
Total Charges_474.9,0.0
Total Charges_4738.85,0.0
Total Charges_4738.3,0.0
Total Charges_4735.35,0.0
Total Charges_4735.2,0.0
Total Charges_4730.9,0.0
Total Charges_4729.3,0.0
Total Charges_4720,0.0
Total Charges_180.25,0.0
Total Charges_471.85,0.0
Total Charges_18.9,0.0
Total Charges_471.55,0.0
Total Charges_4707.1,0.0
Total Charges_470.2,0.0
Total Charges_4798.4,0.0
Total Charges_4786.15,0.0
Total Charges_1799.3,0.0
Total Charges_1798.9,0.0
Total Charges_478.1,0.0
Total Charges_4760.3,0.0
Total Charges_4759.55,0.0
Total Charges_1797.1,0.0
Total Charges_4754.3,0.0
Total Charges_4753.85,0.0
Total Charges_1796.55,0.0
Total Charges_1790.15,0.0
Total Charges_990.45,0.0
Total Charges_475,0.0
Total Charges_4748.7,0.0
Total Charges_4747.85,0.0
Total Charges_4804.75,0.0
Total Charges_1336.9,0.0
Total Charges_1336.65,0.0
Total Charges_1331.05,0.0
Total Charges_1328.35,0.0
Total Charges_1328.15,0.0
Total Charges_1327.85,0.0
Total Charges_1326.35,0.0
Total Charges_1325.85,0.0
Total Charges_1322.55,0.0
Total Charges_1321.3,0.0
Total Charges_132.25,0.0
Total Charges_1319.95,0.0
Total Charges_1317.95,0.0
Total Charges_48.45,0.0
Total Charges_99.95,0.0
Total Charges_485.9,0.0
Total Charges_985.05,0.0
Total Charges_98.5,0.0
Total Charges_4847.35,0.0
Total Charges_4845.4,0.0
Total Charges_484.05,0.0
Total Charges_483.3,0.0
Total Charges_978,0.0
Total Charges_4824.45,0.0
Total Charges_482.8,0.0
Total Charges_1815,0.0
Total Charges_4818.8,0.0
Total Charges_481.1,0.0
Total Charges_1813.35,0.0
Total Charges_4807.35,0.0
Total Charges_1813.1,0.0
Total Charges_488.65,0.0
Total Charges_1810.85,0.0
Total Charges_4874.8,0.0
Total Charges_4872.35,0.0
Total Charges_1810.55,0.0
Total Charges_487.05,0.0
Total Charges_4869.35,0.0
Total Charges_4862.5,0.0
Total Charges_4861.45,0.0
Total Charges_4860.35,0.0
Total Charges_486.2,0.0
Total Charges_486.05,0.0
Total Charges_4859.95,0.0
Total Charges_4858.7,0.0
Total Charges_4855.35,0.0
Total Charges_4854.3,0.0
Total Charges_181.8,0.0
Total Charges_181.7,0.0
Total Charges_4902.8,0.0
Total Charges_181.65,0.0
Total Charges_49.8,0.0
Total Charges_49.65,0.0
Total Charges_49.55,0.0
Total Charges_49.5,0.0
Total Charges_49.3,0.0
Total Charges_49.05,0.0
Total Charges_49,0.0
Total Charges_4896.35,0.0
Total Charges_181.5,0.0
Total Charges_4889.2,0.0
Total Charges_4888.2,0.0
Total Charges_4885.85,0.0
Total Charges_4939.25,0.0
Total Charges_1809.35,0.0
Total Charges_1803.7,0.0
Total Charges_493.65,0.0
Total Charges_4922.4,0.0
Total Charges_4921.2,0.0
Total Charges_4920.8,0.0
Total Charges_492,0.0
Total Charges_4919.7,0.0
Total Charges_4916.95,0.0
Total Charges_4916.4,0.0
Total Charges_4911.35,0.0
Total Charges_4911.05,0.0
Total Charges_4905.75,0.0
Total Charges_1801.1,0.0
Total Charges_4904.25,0.0
Total Charges_180.7,0.0
Total Charges_4982.5,0.0
Total Charges_4981.15,0.0
Total Charges_498.25,0.0
Total Charges_4977.2,0.0
Total Charges_184.4,0.0
Total Charges_4972.1,0.0
Total Charges_497.6,0.0
Total Charges_4968,0.0
Total Charges_4964.7,0.0
Total Charges_1838.15,0.0
Total Charges_4952.95,0.0
Total Charges_1837.9,0.0
Total Charges_4946.7,0.0
Total Charges_4946.05,0.0
Total Charges_494.05,0.0
Total Charges_4995.35,0.0
Total Charges_1835.3,0.0
Total Charges_1830.05,0.0
Total Charges_1312.45,0.0
Total Charges_1311.75,0.0
Total Charges_1309.15,0.0
Total Charges_1309,0.0
Total Charges_1307.8,0.0
Total Charges_183.15,0.0
Total Charges_1305.95,0.0
Total Charges_1826.7,0.0
Total Charges_1303.25,0.0
Total Charges_1820.9,0.0
Total Charges_499.4,0.0
Total Charges_4985.9,0.0
Total Charges_4984.85,0.0
Total Charges_5029.05,0.0
Total Charges_5025.8,0.0
Total Charges_5025,0.0
Total Charges_502.85,0.0
Total Charges_502.6,0.0
Total Charges_1861.5,0.0
Total Charges_5016.65,0.0
Total Charges_5016.25,0.0
Total Charges_5012.35,0.0
Total Charges_5012.1,0.0
Total Charges_1861.1,0.0
Total Charges_50.75,0.0
Total Charges_1859.1,0.0
Total Charges_50.35,0.0
Total Charges_50.1,0.0
Total Charges_4997.5,0.0
Total Charges_5070.4,0.0
Total Charges_507.9,0.0
Total Charges_5068.05,0.0
Total Charges_5064.85,0.0
Total Charges_5059.75,0.0
Total Charges_505.95,0.0
Total Charges_1857.85,0.0
Total Charges_5043.2,0.0
Total Charges_1857.75,0.0
Total Charges_504.05,0.0
Total Charges_5038.45,0.0
Total Charges_5036.9,0.0
Total Charges_5032.25,0.0
Total Charges_5031.85,0.0
Total Charges_1857.3,0.0
Total Charges_5029.2,0.0
Total Charges_5071.05,0.0
Total Charges_130.15,0.0
Total Charges_1299.8,0.0
Total Charges_1299.1,0.0
Total Charges_1297.35,0.0
Total Charges_1295.4,0.0
Total Charges_1294.6,0.0
Total Charges_1293.8,0.0
Total Charges_1855.65,0.0
Total Charges_1292.6,0.0
Total Charges_1291.35,0.0
Total Charges_1850.65,0.0
Total Charges_1290,0.0
Total Charges_185.2,0.0
Total Charges_129.15,0.0
Total Charges_1288,0.0
Total Charges_515.45,0.0
Total Charges_514,0.0
Total Charges_1849.95,0.0
Total Charges_5129.3,0.0
Total Charges_5125.5,0.0
Total Charges_5121.75,0.0
Total Charges_5118.95,0.0
Total Charges_5116.6,0.0
Total Charges_511.25,0.0
Total Charges_5102.35,0.0
Total Charges_510.8,0.0
Total Charges_51.6,0.0
Total Charges_51.15,0.0
Total Charges_509.3,0.0
Total Charges_5073.1,0.0
Total Charges_5071.9,0.0
Total Charges_5215.1,0.0
Total Charges_521.35,0.0
Total Charges_5200.8,0.0
Total Charges_1846.65,0.0
Total Charges_1845.9,0.0
Total Charges_5194.05,0.0
Total Charges_519.15,0.0
Total Charges_5189.75,0.0
Total Charges_5186,0.0
Total Charges_518.9,0.0
Total Charges_5174.35,0.0
Total Charges_5166.2,0.0
Total Charges_5154.5,0.0
Total Charges_1842.8,0.0
Total Charges_5150.55,0.0
Total Charges_515.75,0.0
Total Charges_5264.5,0.0
Total Charges_5264.25,0.0
Total Charges_526.95,0.0
Total Charges_5253.95,0.0
Total Charges_525,0.0
Total Charges_524.35,0.0
Total Charges_5234.95,0.0
Total Charges_5232.9,0.0
Total Charges_5231.2,0.0
Total Charges_523.15,0.0
Total Charges_5229.8,0.0
Total Charges_5229.45,0.0
Total Charges_1866.45,0.0
Total Charges_5224.35,0.0
Total Charges_5222.35,0.0
Total Charges_1863.8,0.0
Total Charges_1862.9,0.0
Total Charges_1789.65,0.0
Total Charges_5309.5,0.0
Total Charges_5301.1,0.0
Total Charges_1787.35,0.0
Total Charges_1784.9,0.0
Total Charges_5294.6,0.0
Total Charges_5293.95,0.0
Total Charges_1783.75,0.0
Total Charges_1782.05,0.0
Total Charges_529.5,0.0
Total Charges_1781.35,0.0
Total Charges_527.5,0.0
Total Charges_527.35,0.0
Total Charges_5265.5,0.0
Total Charges_5265.2,0.0
Total Charges_1275.6,0.0
Total Charges_1272.05,0.0
Total Charges_535.55,0.0
Total Charges_178.8,0.0
Total Charges_5348.65,0.0
Total Charges_5347.95,0.0
Total Charges_5341.8,0.0
Total Charges_5333.35,0.0
Total Charges_5330.2,0.0
Total Charges_533.6,0.0
Total Charges_178.7,0.0
Total Charges_5327.25,0.0
Total Charges_5324.5,0.0
Total Charges_5321.25,0.0
Total Charges_5315.1,0.0
Total Charges_1778.5,0.0
Total Charges_537.35,0.0
Total Charges_5364.8,0.0
Total Charges_536.35,0.0
Total Charges_5357.75,0.0
Total Charges_1287.85,0.0
Total Charges_1286.05,0.0
Total Charges_1286,0.0
Total Charges_1285.05,0.0
Total Charges_1282.85,0.0
Total Charges_1777.6,0.0
Total Charges_1776.95,0.0
Total Charges_1277.75,0.0
Total Charges_1277.5,0.0
Total Charges_1275.85,0.0
Total Charges_1275.7,0.0
Total Charges_19.1,0.0
Total Charges_5420.65,0.0
Total Charges_5411.65,0.0
Total Charges_541.9,0.0
Total Charges_5409.75,0.0
Total Charges_1899.65,0.0
Total Charges_540.95,0.0
Total Charges_54.75,0.0
Total Charges_54.7,0.0
Total Charges_54.65,0.0
Total Charges_54.5,0.0
Total Charges_54.3,0.0
Total Charges_1898.1,0.0
Total Charges_5386.5,0.0
Total Charges_538.5,0.0
Total Charges_538.2,0.0
Total Charges_5377.8,0.0
Total Charges_1258.3,0.0
Total Charges_5460.2,0.0
Total Charges_546.85,0.0
Total Charges_5459.2,0.0
Total Charges_5453.4,0.0
Total Charges_5450.7,0.0
Total Charges_5448.6,0.0
Total Charges_5445.95,0.0
Total Charges_5443.65,0.0
Total Charges_5442.05,0.0
Total Charges_5440.9,0.0
Total Charges_5437.75,0.0
Total Charges_5436.45,0.0
Total Charges_5431.4,0.0
Total Charges_543.8,0.0
Total Charges_543,0.0
Total Charges_5471.75,0.0
Total Charges_189.95,0.0
Total Charges_5464.65,0.0
Total Charges_5461.45,0.0
Total Charges_1270.55,0.0
Total Charges_1269.1,0.0
Total Charges_1268.85,0.0
Total Charges_189.45,0.0
Total Charges_1267.05,0.0
Total Charges_1889.5,0.0
Total Charges_1265.65,0.0
Total Charges_1264.2,0.0
Total Charges_1886.4,0.0
Total Charges_1261.35,0.0
Total Charges_1259.35,0.0
Total Charges_1259,0.0
Total Charges_550.35,0.0
Total Charges_550.1,0.0
Total Charges_55.8,0.0
Total Charges_55.7,0.0
Total Charges_55.45,0.0
Total Charges_55.3,0.0
Total Charges_55.05,0.0
Total Charges_5498.2,0.0
Total Charges_5497.05,0.0
Total Charges_5496.9,0.0
Total Charges_5484.4,0.0
Total Charges_5483.9,0.0
Total Charges_1882.8,0.0
Total Charges_548.9,0.0
Total Charges_548.8,0.0
Total Charges_5475.9,0.0
Total Charges_555.4,0.0
Total Charges_554.25,0.0
Total Charges_554.05,0.0
Total Charges_1879.25,0.0
Total Charges_5536.5,0.0
Total Charges_553.4,0.0
Total Charges_5528.9,0.0
Total Charges_552.9,0.0
Total Charges_4631.7,0.0
Total Charges_552.65,0.0
Total Charges_5515.8,0.0
Total Charges_5515.45,0.0
Total Charges_5511.65,0.0
Total Charges_5510.65,0.0
Total Charges_5502.55,0.0
Total Charges_550.6,0.0
Total Charges_1875.25,0.0
Total Charges_1871.85,0.0
Total Charges_5598.3,0.0
Total Charges_5598,0.0
Total Charges_5597.65,0.0
Total Charges_1871.15,0.0
Total Charges_5594,0.0
Total Charges_5581.05,0.0
Total Charges_5574.35,0.0
Total Charges_5568.35,0.0
Total Charges_5567.55,0.0
Total Charges_187.75,0.0
Total Charges_5560,0.0
Total Charges_5555.3,0.0
Total Charges_5553.25,0.0
Total Charges_5552.5,0.0
Total Charges_1242.2,0.0
Total Charges_1240.25,0.0
Total Charges_5656.75,0.0
Total Charges_5646.6,0.0
Total Charges_5645.8,0.0
Total Charges_564.4,0.0
Total Charges_5632.55,0.0
Total Charges_563.5,0.0
Total Charges_563.05,0.0
Total Charges_1750.85,0.0
Total Charges_1911.5,0.0
Total Charges_562.7,0.0
Total Charges_1905.4,0.0
Total Charges_5617.95,0.0
Total Charges_5610.15,0.0
Total Charges_5608.4,0.0
Total Charges_5673.7,0.0
Total Charges_567.8,0.0
Total Charges_5669.5,0.0
Total Charges_5662.25,0.0
Total Charges_1253.8,0.0
Total Charges_1253.65,0.0
Total Charges_1253.5,0.0
Total Charges_1901.25,0.0
Total Charges_1252.85,0.0
Total Charges_1901.05,0.0
Total Charges_190.5,0.0
Total Charges_1249.25,0.0
Total Charges_1248.9,0.0
Total Charges_1245.6,0.0
Total Charges_1244.8,0.0
Total Charges_1242.25,0.0
Total Charges_190.1,0.0
Total Charges_5706.2,0.0
Total Charges_5705.05,0.0
Total Charges_5703.25,0.0
Total Charges_5703,0.0
Total Charges_57.4,0.0
Total Charges_57.2,0.0
Total Charges_5692.65,0.0
Total Charges_5688.45,0.0
Total Charges_5685.8,0.0
Total Charges_19.95,0.0
Total Charges_5681.1,0.0
Total Charges_5680.9,0.0
Total Charges_568.85,0.0
Total Charges_5676.65,0.0
Total Charges_5676,0.0
Total Charges_5731.4,0.0
Total Charges_5730.7,0.0
Total Charges_5730.15,0.0
Total Charges_573.3,0.0
Total Charges_19.85,0.0
Total Charges_5728.55,0.0
Total Charges_5727.45,0.0
Total Charges_5727.15,0.0
Total Charges_5720.35,0.0
Total Charges_572.2,0.0
Total Charges_5718.2,0.0
Total Charges_5714.25,0.0
Total Charges_5714.2,0.0
Total Charges_5711.05,0.0
Total Charges_571.75,0.0
Total Charges_19.8,0.0
Total Charges_578.5,0.0
Total Charges_19.4,0.0
Total Charges_5776.45,0.0
Total Charges_5774.55,0.0
Total Charges_577.6,0.0
Total Charges_5769.6,0.0
Total Charges_5763.15,0.0
Total Charges_5760.65,0.0
Total Charges_576.65,0.0
Total Charges_5757.2,0.0
Total Charges_5753.25,0.0
Total Charges_575.45,0.0
Total Charges_5746.75,0.0
Total Charges_5737.6,0.0
Total Charges_5733.4,0.0
Total Charges_1914.5,0.0
Total Charges_5825.5,0.0
Total Charges_5824.75,0.0
Total Charges_5812.6,0.0
Total Charges_5812,0.0
Total Charges_5811.8,0.0
Total Charges_1912.15,0.0
Total Charges_5809.75,0.0
Total Charges_580.8,0.0
Total Charges_580.1,0.0
Total Charges_58.3,0.0
Total Charges_5798.3,0.0
Total Charges_5794.45,0.0
Total Charges_5791.1,0.0
Total Charges_579.4,0.0
Total Charges_579,0.0
Total Charges_5784.3,0.0
Total Charges_1222.8,0.0
Total Charges_5883.85,0.0
Total Charges_5882.75,0.0
Total Charges_1772.25,0.0
Total Charges_5873.75,0.0
Total Charges_587.45,0.0
Total Charges_587.1,0.0
Total Charges_5869.4,0.0
Total Charges_5861.75,0.0
Total Charges_5860.7,0.0
Total Charges_586.05,0.0
Total Charges_1769.6,0.0
Total Charges_5846.65,0.0
Total Charges_5839.3,0.0
Total Charges_5832,0.0
Total Charges_5826.65,0.0
Total Charges_5893.15,0.0
Total Charges_589.25,0.0
Total Charges_1767.35,0.0
Total Charges_124.45,0.0
Total Charges_1766.75,0.0
Total Charges_1237.65,0.0
Total Charges_1236.15,0.0
Total Charges_1234.8,0.0
Total Charges_1233.65,0.0
Total Charges_1233.15,0.0
Total Charges_1232.9,0.0
Total Charges_1765.95,0.0
Total Charges_123.8,0.0
Total Charges_123.05,0.0
Total Charges_1761.05,0.0
Total Charges_176.2,0.0
Total Charges_593.05,0.0
Total Charges_1759.55,0.0
Total Charges_5924.4,0.0
Total Charges_5921.35,0.0
Total Charges_592.75,0.0
Total Charges_5916.95,0.0
Total Charges_5914.4,0.0
Total Charges_5913.95,0.0
Total Charges_590.35,0.0
Total Charges_59.55,0.0
Total Charges_59.25,0.0
Total Charges_5899.85,0.0
Total Charges_1759.4,0.0
Total Charges_5897.4,0.0
Total Charges_5893.95,0.0
Total Charges_5893.9,0.0
Total Charges_5969.3,0.0
Total Charges_5968.4,0.0
Total Charges_5965.95,0.0
Total Charges_1756.2,0.0
Total Charges_5961.1,0.0
Total Charges_5960.5,0.0
Total Charges_5956.85,0.0
Total Charges_1753,0.0
Total Charges_595.05,0.0
Total Charges_5943.65,0.0
Total Charges_5936.55,0.0
Total Charges_5931.75,0.0
Total Charges_5931,0.0
Total Charges_5930.05,0.0
Total Charges_593.85,0.0
Total Charges_1752.65,0.0
Total Charges_6029,0.0
Total Charges_6028.95,0.0
Total Charges_1943.9,0.0
Total Charges_6017.65,0.0
Total Charges_6004.85,0.0
Total Charges_6001.45,0.0
Total Charges_600.15,0.0
Total Charges_194.55,0.0
Total Charges_60,0.0
Total Charges_5999.85,0.0
Total Charges_5997.1,0.0
Total Charges_599.25,0.0
Total Charges_5980.75,0.0
Total Charges_5971.25,0.0
Total Charges_597.9,0.0
Total Charges_1938.9,0.0
Total Charges_6056.9,0.0
Total Charges_6056.15,0.0
Total Charges_6055.55,0.0
Total Charges_605.9,0.0
Total Charges_605.75,0.0
Total Charges_6049.5,0.0
Total Charges_6046.1,0.0
Total Charges_6045.9,0.0
Total Charges_6042.7,0.0
Total Charges_604.7,0.0
Total Charges_6039.9,0.0
Total Charges_6038.55,0.0
Total Charges_6034.85,0.0
Total Charges_6033.1,0.0
Total Charges_603,0.0
Total Charges_6029.9,0.0
Total Charges_1937.4,0.0
Total Charges_6066.55,0.0
Total Charges_6065.3,0.0
Total Charges_1222.65,0.0
Total Charges_1221.55,0.0
Total Charges_122.9,0.0
Total Charges_122.7,0.0
Total Charges_1218.65,0.0
Total Charges_1218.55,0.0
Total Charges_1216.6,0.0
Total Charges_1216.35,0.0
Total Charges_1215.8,0.0
Total Charges_1215.45,0.0
Total Charges_1215.1,0.0
Total Charges_1934.45,0.0
Total Charges_6058.95,0.0
Total Charges_610.2,0.0
Total Charges_1931.3,0.0
Total Charges_1930.9,0.0
Total Charges_61.35,0.0
Total Charges_61.15,0.0
Total Charges_6096.9,0.0
Total Charges_193.05,0.0
Total Charges_6094.25,0.0
Total Charges_6093.3,0.0
Total Charges_609.1,0.0
Total Charges_609.05,0.0
Total Charges_6077.75,0.0
Total Charges_607.7,0.0
Total Charges_607.3,0.0
Total Charges_1929,0.0
Total Charges_1927.3,0.0
Total Charges_6153.85,0.0
Total Charges_1923.85,0.0
Total Charges_6152.3,0.0
Total Charges_615.35,0.0
Total Charges_6143.15,0.0
Total Charges_6140.85,0.0
Total Charges_6132.7,0.0
Total Charges_613.95,0.0
Total Charges_6129.2,0.0
Total Charges_6127.6,0.0
Total Charges_6126.15,0.0
Total Charges_6126.1,0.0
Total Charges_612.95,0.0
Total Charges_1916.2,0.0
Total Charges_611.65,0.0
Total Charges_1975.85,0.0
Total Charges_62.8,0.0
Total Charges_62.25,0.0
Total Charges_6185.8,0.0
Total Charges_6185.15,0.0
Total Charges_6179.35,0.0
Total Charges_6176.6,0.0
Total Charges_1974.8,0.0
Total Charges_6171.2,0.0
Total Charges_617.85,0.0
Total Charges_1973.75,0.0
Total Charges_617.35,0.0
Total Charges_617.15,0.0
Total Charges_6164.7,0.0
Total Charges_6161.9,0.0
Total Charges_6157.6,0.0
Total Charges_6155.4,0.0
Total Charges_6252.7,0.0
Total Charges_625.65,0.0
Total Charges_624.15,0.0
Total Charges_6237.05,0.0
Total Charges_1972.35,0.0
Total Charges_6230.1,0.0
Total Charges_6227.5,0.0
Total Charges_6225.4,0.0
Total Charges_6224.8,0.0
Total Charges_6223.8,0.0
Total Charges_6223.3,0.0
Total Charges_622.9,0.0
Total Charges_6218.45,0.0
Total Charges_620.75,0.0
Total Charges_620.35,0.0
Total Charges_62.9,0.0
Total Charges_629.55,0.0
Total Charges_1971.5,0.0
Total Charges_1971.15,0.0
Total Charges_1211.65,0.0
Total Charges_197.7,0.0
Total Charges_1208.35,0.0
Total Charges_1208.15,0.0
Total Charges_1207,0.0
Total Charges_197.4,0.0
Total Charges_1201.65,0.0
Total Charges_120.25,0.0
Total Charges_1961.6,0.0
Total Charges_1195.75,0.0
Total Charges_1193.55,0.0
Total Charges_1193.05,0.0
Total Charges_196.15,0.0
Total Charges_6325.25,0.0
Total Charges_6322.1,0.0
Total Charges_6316.2,0.0
Total Charges_6314.35,0.0
Total Charges_6311.2,0.0
Total Charges_631.85,0.0
Total Charges_631.4,0.0
Total Charges_6309.65,0.0
Total Charges_6306.5,0.0
Total Charges_6302.85,0.0
Total Charges_630.6,0.0
Total Charges_63.15,0.0
